price;carat
756;0.32
756;0.31
756;0.45
756;0.44
756;0.44
756;0.42
756;0.44
756;0.42
756;0.42
756;0.42
756;0.42
757;0.38
757;0.31
757;0.31
757;0.31
757;0.31
757;0.31
757;0.34
757;0.37
757;0.37
758;0.4
758;0.4
758;0.41
758;0.34
758;0.46
758;0.46
758;0.4
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
449;0.32
449;0.32
449;0.32
449;0.32
449;0.32
449;0.32
449;0.32
449;0.32
449;0.32
449;0.32
449;0.32
449;0.32
449;0.32
449;0.32
449;0.32
449;0.32
449;0.32
449;0.32
449;0.32
449;0.32
449;0.32
450;0.28
450;0.25
450;0.32
450;0.32
450;0.32
450;0.36
450;0.33
450;0.36
450;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.36
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
758;0.32
759;0.3
759;0.36
759;0.31
759;0.31
759;0.37
759;0.36
759;0.38
759;0.41
759;0.41
759;0.44
759;0.44
759;0.44
760;0.37
760;0.35
760;0.43
760;0.27
760;0.27
760;0.27
760;0.27
760;0.27
760;0.27
760;0.42
760;0.34
760;0.34
760;0.41
760;0.42
760;0.42
760;0.27
760;0.27
760;0.27
760;0.27
760;0.41
760;0.43
760;0.43
760;0.4
761;0.42
761;0.33
761;0.33
761;0.33
761;0.33
761;0.33
761;0.33
761;0.36
761;0.3
761;0.44
761;0.42
761;0.3
761;0.31
761;0.31
761;0.31
761;0.31
761;0.31
761;0.31
761;0.31
762;0.37
762;0.3
762;0.33
763;0.31
763;0.31
763;0.35
763;0.37
763;0.37
763;0.41
763;0.43
763;0.3
763;0.3
763;0.32
764;0.38
764;0.45
764;0.47
764;0.36
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.4
764;0.34
764;0.34
764;0.4
764;0.41
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.3
764;0.33
765;0.43
765;0.33
765;0.4
765;0.3
765;0.34
765;0.34
765;0.4
765;0.4
765;0.4
765;0.4
765;0.4
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.4
765;0.4
765;0.4
765;0.4
765;0.4
765;0.4
765;0.4
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
765;0.34
766;0.31
766;0.31
766;0.31
766;0.3
766;0.3
766;0.3
766;0.3
766;0.3
766;0.3
766;0.3
766;0.3
766;0.3
766;0.3
766;0.3
766;0.3
766;0.3
766;0.31
766;0.31
766;0.38
766;0.31
766;0.38
766;0.38
766;0.38
766;0.38
766;0.38
766;0.38
766;0.38
766;0.38
766;0.38
766;0.31
766;0.31
766;0.31
766;0.31
766;0.31
766;0.31
766;0.36
767;0.39
767;0.31
767;0.31
767;0.31
767;0.4
767;0.36
767;0.35
767;0.35
767;0.35
767;0.35
767;0.35
767;0.35
767;0.35
767;0.35
767;0.35
767;0.35
767;0.35
767;0.35
767;0.35
767;0.35
367;0.3
367;0.2
367;0.2
367;0.2
367;0.2
367;0.2
367;0.2
367;0.2
367;0.2
367;0.2
367;0.2
367;0.2
367;0.25
368;0.3
368;0.3
368;0.3
368;0.3
368;0.3
368;0.3
369;0.23
369;0.23
369;0.23
370;0.24
371;0.26
371;0.32
371;0.27
372;0.31
373;0.24
373;0.23
373;0.24
450;0.32
450;0.32
450;0.3
450;0.3
450;0.3
450;0.3
450;0.3
450;0.3
450;0.3
450;0.3
450;0.3
450;0.3
450;0.3
450;0.3
450;0.3
450;0.3
450;0.3
450;0.3
450;0.3
450;0.33
450;0.25
450;0.25
450;0.25
451;0.25
451;0.27
451;0.33
451;0.39
451;0.37
452;0.28
452;0.28
767;0.35
767;0.35
767;0.35
767;0.35
767;0.35
767;0.35
768;0.32
768;0.32
768;0.38
768;0.37
768;0.38
768;0.38
768;0.37
768;0.38
768;0.33
768;0.26
768;0.32
768;0.32
769;0.41
769;0.4
769;0.32
769;0.26
769;0.26
769;0.26
769;0.26
769;0.26
769;0.26
769;0.26
769;0.26
769;0.26
769;0.26
769;0.26
769;0.26
769;0.26
769;0.26
769;0.26
769;0.26
769;0.26
770;0.33
770;0.4
770;0.4
770;0.4
770;0.4
770;0.4
770;0.36
770;0.36
770;0.36
770;0.38
770;0.36
770;0.36
770;0.36
770;0.36
770;0.36
770;0.36
770;0.36
770;0.36
770;0.5
770;0.31
770;0.38
771;0.42
771;0.41
771;0.42
771;0.42
771;0.42
771;0.35
771;0.33
771;0.33
771;0.41
771;0.38
771;0.35
772;0.3
772;0.4
772;0.32
772;0.32
772;0.4
772;0.33
772;0.33
772;0.31
772;0.31
772;0.31
772;0.31
772;0.31
772;0.31
772;0.31
772;0.4
772;0.31
772;0.31
772;0.41
772;0.35
772;0.35
772;0.35
772;0.41
772;0.4
772;0.4
772;0.4
772;0.44
772;0.4
772;0.44
772;0.44
772;0.4
772;0.44
772;0.4
772;0.4
772;0.4
772;0.4
772;0.44
772;0.44
772;0.4
772;0.44
772;0.4
772;0.44
772;0.4
773;0.34
773;0.35
773;0.35
773;0.35
773;0.32
773;0.32
773;0.32
773;0.32
773;0.32
773;0.32
773;0.32
773;0.32
773;0.32
773;0.32
773;0.42
773;0.42
773;0.42
773;0.42
773;0.42
773;0.42
773;0.42
773;0.42
773;0.42
773;0.42
773;0.42
773;0.42
773;0.42
773;0.42
773;0.42
773;0.42
773;0.42
773;0.42
773;0.42
773;0.42
773;0.42
773;0.42
773;0.42
773;0.42
773;0.36
774;0.43
774;0.37
774;0.37
774;0.43
774;0.3
774;0.31
774;0.31
774;0.43
774;0.43
774;0.43
774;0.43
774;0.43
774;0.43
774;0.43
775;0.38
775;0.31
775;0.36
775;0.3
775;0.3
775;0.41
775;0.41
775;0.4
775;0.41
775;0.34
775;0.34
775;0.34
775;0.34
775;0.34
775;0.34
775;0.34
775;0.34
775;0.34
775;0.34
775;0.34
775;0.34
775;0.3
775;0.34
775;0.34
775;0.34
775;0.41
775;0.41
775;0.41
775;0.41
775;0.34
775;0.34
776;0.36
776;0.36
776;0.36
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
452;0.28
452;0.3
452;0.31
452;0.31
452;0.31
452;0.31
452;0.31
452;0.31
452;0.31
452;0.31
452;0.25
452;0.23
452;0.43
452;0.26
452;0.26
452;0.26
452;0.26
452;0.26
452;0.26
452;0.26
452;0.26
452;0.26
453;0.3
453;0.26
453;0.26
453;0.26
453;0.26
453;0.26
453;0.26
453;0.26
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
776;0.3
777;0.28
777;0.42
777;0.26
777;0.35
777;0.42
777;0.41
777;0.44
777;0.37
777;0.31
777;0.31
777;0.31
777;0.31
778;0.3
778;0.3
778;0.3
778;0.38
778;0.42
778;0.32
778;0.32
778;0.31
778;0.33
778;0.41
778;0.31
778;0.31
778;0.31
778;0.31
778;0.43
778;0.38
778;0.35
778;0.38
778;0.39
778;0.3
778;0.44
779;0.31
779;0.32
779;0.32
779;0.32
779;0.3
779;0.3
779;0.3
779;0.32
779;0.31
779;0.32
779;0.32
779;0.31
779;0.31
779;0.37
779;0.41
780;0.36
780;0.43
780;0.34
780;0.32
780;0.35
780;0.35
780;0.3
780;0.28
780;0.28
780;0.33
780;0.33
780;0.33
780;0.33
780;0.33
780;0.33
780;0.33
780;0.33
780;0.33
780;0.33
780;0.33
780;0.33
780;0.33
780;0.33
780;0.32
780;0.32
781;0.36
781;0.32
781;0.32
781;0.33
781;0.33
781;0.33
781;0.33
781;0.33
781;0.33
781;0.33
781;0.33
781;0.33
781;0.33
781;0.33
781;0.33
781;0.33
781;0.33
781;0.33
781;0.33
781;0.33
781;0.33
781;0.33
781;0.33
781;0.33
781;0.33
781;0.33
781;0.33
781;0.33
781;0.33
781;0.33
781;0.33
781;0.33
781;0.36
782;0.4
782;0.35
782;0.36
782;0.47
782;0.47
783;0.3
783;0.36
783;0.25
783;0.43
783;0.32
783;0.4
784;0.39
784;0.37
784;0.34
784;0.42
784;0.34
784;0.47
784;0.47
784;0.4
784;0.41
784;0.41
784;0.41
784;0.41
784;0.41
784;0.41
784;0.41
784;0.41
785;0.41
786;0.44
786;0.3
786;0.36
786;0.31
786;0.31
786;0.31
786;0.32
786;0.4
786;0.32
786;0.32
786;0.32
786;0.32
786;0.32
786;0.4
786;0.4
787;0.28
787;0.39
787;0.28
787;0.28
787;0.28
787;0.28
787;0.28
787;0.28
787;0.28
787;0.28
787;0.39
787;0.38
787;0.34
787;0.47
787;0.28
787;0.28
787;0.28
787;0.41
787;0.41
787;0.46
787;0.3
787;0.37
787;0.33
787;0.33
787;0.3
787;0.39
787;0.39
787;0.39
787;0.39
787;0.39
787;0.39
787;0.39
787;0.39
787;0.39
788;0.41
788;0.42
788;0.41
788;0.39
788;0.41
788;0.35
788;0.35
788;0.35
788;0.35
788;0.35
788;0.35
788;0.35
788;0.35
788;0.35
788;0.35
788;0.35
788;0.35
788;0.35
788;0.35
788;0.35
788;0.35
788;0.35
788;0.35
788;0.3
788;0.35
788;0.35
788;0.39
788;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.38
789;0.43
789;0.43
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.31
789;0.36
789;0.3
789;0.3
789;0.3
789;0.3
789;0.3
789;0.36
789;0.3
789;0.3
789;0.3
789;0.3
789;0.36
789;0.3
789;0.3
789;0.3
789;0.3
789;0.3
789;0.3
789;0.3
789;0.3
789;0.3
789;0.3
789;0.36
789;0.3
789;0.3
789;0.36
789;0.36
789;0.3
789;0.3
453;0.26
453;0.26
453;0.26
453;0.26
453;0.31
453;0.31
453;0.26
453;0.33
453;0.28
453;0.26
453;0.31
453;0.31
454;0.3
454;0.3
454;0.3
454;0.25
454;0.25
454;0.34
454;0.34
454;0.34
454;0.32
454;0.37
454;0.37
454;0.35
455;0.25
455;0.28
456;0.26
456;0.26
456;0.33
456;0.26
789;0.36
789;0.3
789;0.36
789;0.36
789;0.36
789;0.3
789;0.3
789;0.36
789;0.3
789;0.3
789;0.3
789;0.36
789;0.36
789;0.3
789;0.36
789;0.3
789;0.3
789;0.3
789;0.36
789;0.3
789;0.3
789;0.36
789;0.3
789;0.36
789;0.3
789;0.36
789;0.3
789;0.3
789;0.36
789;0.3
789;0.3
789;0.3
789;0.3
789;0.3
789;0.3
789;0.3
789;0.36
789;0.3
789;0.36
789;0.36
789;0.3
789;0.3
789;0.31
789;0.31
789;0.36
789;0.3
789;0.36
789;0.3
789;0.3
789;0.36
789;0.3
789;0.3
790;0.3
790;0.39
790;0.35
790;0.32
790;0.32
790;0.4
790;0.4
790;0.3
790;0.4
790;0.35
790;0.34
790;0.34
790;0.32
790;0.45
790;0.43
790;0.3
790;0.39
790;0.39
790;0.39
790;0.39
790;0.3
790;0.3
790;0.32
790;0.32
790;0.42
791;0.32
791;0.42
791;0.4
791;0.4
791;0.4
791;0.4
791;0.31
791;0.31
791;0.31
791;0.31
791;0.31
791;0.31
791;0.38
791;0.37
791;0.37
791;0.37
791;0.37
791;0.37
791;0.37
791;0.37
791;0.41
791;0.41
791;0.41
791;0.41
791;0.41
791;0.41
791;0.41
791;0.41
791;0.41
791;0.41
791;0.41
791;0.41
791;0.41
791;0.41
791;0.41
791;0.41
791;0.41
792;0.32
792;0.35
792;0.4
792;0.4
792;0.4
792;0.33
792;0.4
792;0.33
792;0.41
792;0.43
792;0.43
792;0.43
792;0.43
792;0.43
792;0.43
792;0.43
792;0.43
792;0.43
792;0.43
792;0.43
792;0.43
792;0.43
792;0.43
792;0.43
792;0.43
792;0.43
792;0.43
793;0.39
793;0.32
793;0.36
793;0.4
793;0.4
794;0.39
794;0.39
794;0.38
794;0.36
794;0.36
794;0.36
794;0.36
794;0.36
794;0.38
794;0.3
794;0.36
794;0.36
794;0.36
794;0.45
794;0.45
794;0.37
795;0.33
795;0.33
795;0.33
795;0.44
795;0.34
795;0.33
795;0.35
795;0.35
795;0.3
795;0.3
795;0.3
795;0.3
795;0.43
795;0.43
795;0.41
795;0.4
796;0.32
796;0.32
796;0.32
796;0.38
796;0.39
796;0.32
796;0.27
796;0.3
796;0.3
796;0.43
797;0.41
797;0.33
797;0.33
798;0.32
798;0.4
798;0.42
798;0.31
798;0.37
798;0.4
798;0.4
798;0.4
798;0.4
798;0.4
798;0.4
798;0.4
798;0.4
798;0.4
798;0.4
798;0.4
798;0.4
798;0.4
798;0.35
798;0.35
798;0.35
798;0.35
798;0.35
798;0.42
798;0.35
798;0.35
798;0.35
798;0.35
798;0.35
798;0.35
798;0.35
798;0.35
798;0.35
798;0.39
799;0.42
799;0.27
799;0.27
799;0.27
799;0.27
799;0.27
799;0.27
799;0.27
799;0.27
799;0.27
799;0.27
799;0.27
799;0.27
799;0.27
799;0.27
799;0.3
799;0.3
799;0.3
800;0.41
800;0.32
800;0.32
800;0.32
800;0.32
800;0.38
800;0.4
800;0.36
800;0.31
800;0.31
800;0.31
800;0.43
800;0.38
800;0.38
800;0.38
800;0.38
800;0.38
800;0.38
800;0.38
800;0.4
800;0.38
801;0.33
801;0.33
801;0.41
801;0.41
801;0.36
801;0.36
801;0.32
801;0.32
801;0.31
801;0.31
801;0.31
801;0.31
802;0.33
802;0.33
802;0.3
802;0.33
802;0.33
802;0.32
802;0.3
802;0.3
802;0.3
802;0.3
802;0.3
802;0.3
802;0.3
802;0.34
802;0.39
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
456;0.26
456;0.32
456;0.33
456;0.3
457;0.25
457;0.34
457;0.3
457;0.3
457;0.3
457;0.3
457;0.3
457;0.3
457;0.31
457;0.31
457;0.31
458;0.23
458;0.23
458;0.23
458;0.28
458;0.23
458;0.23
458;0.28
459;0.31
459;0.27
459;0.36
459;0.27
459;0.25
459;0.25
459;0.32
459;0.34
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.31
802;0.33
802;0.31
802;0.31
803;0.32
803;0.31
803;0.33
803;0.36
803;0.36
803;0.36
803;0.36
803;0.43
803;0.42
803;0.34
803;0.34
803;0.34
803;0.34
803;0.42
803;0.34
803;0.34
803;0.34
803;0.34
803;0.34
803;0.34
803;0.34
803;0.34
803;0.34
803;0.34
803;0.34
803;0.34
803;0.34
803;0.34
803;0.34
803;0.34
803;0.34
803;0.34
803;0.34
803;0.34
803;0.34
803;0.34
803;0.45
803;0.34
803;0.37
803;0.32
804;0.31
804;0.31
804;0.32
804;0.43
804;0.31
804;0.32
804;0.4
804;0.33
804;0.33
804;0.32
804;0.31
804;0.31
804;0.31
805;0.39
805;0.31
805;0.39
805;0.38
805;0.34
805;0.34
805;0.34
805;0.34
805;0.34
805;0.34
805;0.34
805;0.34
805;0.34
805;0.34
805;0.34
805;0.34
805;0.34
805;0.34
805;0.34
805;0.34
805;0.34
805;0.34
805;0.34
805;0.34
805;0.34
805;0.34
805;0.34
805;0.34
805;0.34
805;0.34
805;0.34
806;0.33
806;0.35
806;0.33
806;0.33
806;0.33
806;0.32
806;0.6
807;0.42
807;0.35
807;0.44
807;0.44
807;0.46
807;0.46
807;0.29
807;0.36
807;0.36
807;0.43
807;0.4
807;0.4
807;0.4
807;0.4
807;0.4
807;0.4
807;0.4
807;0.4
807;0.4
807;0.4
807;0.4
807;0.4
807;0.4
807;0.4
807;0.4
808;0.31
808;0.39
808;0.32
808;0.38
808;0.32
808;0.35
809;0.32
809;0.46
809;0.38
809;0.32
809;0.32
809;0.37
809;0.41
809;0.38
810;0.37
810;0.41
810;0.36
810;0.36
810;0.36
810;0.36
810;0.36
810;0.4
810;0.4
810;0.4
810;0.4
810;0.4
810;0.4
810;0.4
810;0.36
810;0.36
810;0.36
810;0.36
810;0.36
810;0.36
810;0.36
810;0.36
810;0.36
810;0.36
810;0.36
810;0.3
810;0.3
810;0.3
810;0.36
810;0.44
810;0.42
810;0.33
810;0.33
810;0.42
810;0.44
810;0.33
810;0.42
810;0.44
810;0.42
810;0.33
810;0.44
810;0.42
810;0.33
810;0.44
810;0.42
810;0.42
810;0.42
810;0.44
810;0.42
810;0.44
810;0.37
810;0.44
810;0.42
810;0.42
810;0.42
810;0.42
810;0.42
810;0.33
810;0.33
811;0.41
811;0.41
811;0.37
811;0.37
811;0.37
811;0.37
811;0.37
811;0.37
459;0.34
459;0.34
459;0.34
459;0.34
459;0.34
459;0.34
459;0.34
459;0.34
460;0.33
460;0.25
460;0.25
460;0.35
460;0.35
460;0.35
461;0.24
461;0.24
461;0.24
461;0.24
461;0.31
461;0.31
461;0.32
461;0.32
461;0.3
461;0.3
461;0.32
461;0.32
461;0.32
461;0.32
461;0.32
461;0.32
811;0.37
811;0.37
811;0.37
811;0.37
811;0.37
811;0.37
811;0.37
811;0.37
811;0.37
811;0.37
811;0.37
811;0.37
811;0.37
811;0.37
811;0.37
812;0.3
812;0.38
812;0.38
812;0.38
812;0.38
812;0.38
812;0.38
812;0.38
812;0.38
812;0.38
812;0.38
812;0.38
812;0.38
812;0.38
812;0.38
813;0.44
813;0.34
813;0.3
813;0.32
813;0.38
813;0.44
813;0.3
813;0.4
813;0.43
813;0.41
813;0.31
814;0.3
814;0.3
814;0.3
814;0.4
814;0.31
814;0.31
814;0.31
814;0.33
814;0.33
814;0.33
814;0.3
814;0.3
814;0.3
814;0.3
814;0.3
814;0.3
814;0.3
814;0.3
814;0.3
814;0.3
814;0.32
814;0.32
814;0.32
814;0.32
814;0.32
814;0.32
814;0.32
814;0.32
814;0.32
814;0.32
814;0.32
814;0.32
814;0.32
814;0.32
814;0.3
814;0.3
814;0.3
814;0.3
814;0.3
814;0.3
814;0.3
814;0.3
814;0.3
814;0.3
814;0.3
814;0.3
814;0.3
814;0.3
814;0.3
814;0.3
814;0.3
814;0.3
814;0.32
814;0.32
814;0.32
814;0.32
814;0.32
814;0.32
814;0.32
814;0.32
814;0.32
814;0.32
814;0.32
814;0.4
814;0.26
814;0.26
814;0.26
814;0.42
814;0.47
814;0.3
814;0.3
814;0.32
814;0.32
814;0.3
814;0.32
815;0.46
815;0.29
815;0.37
815;0.29
815;0.31
815;0.31
815;0.37
815;0.37
815;0.37
815;0.31
815;0.31
815;0.29
815;0.4
815;0.29
815;0.38
816;0.32
816;0.34
816;0.32
816;0.32
816;0.32
816;0.39
816;0.34
816;0.4
816;0.31
816;0.31
816;0.4
816;0.31
816;0.31
816;0.34
816;0.34
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.39
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
816;0.31
817;0.39
817;0.36
817;0.25
817;0.38
817;0.36
817;0.3
817;0.37
817;0.43
818;0.38
818;0.43
818;0.41
818;0.41
818;0.41
818;0.41
818;0.41
818;0.41
818;0.41
818;0.41
818;0.41
818;0.41
818;0.41
818;0.37
818;0.37
818;0.4
819;0.34
819;0.34
819;0.34
819;0.36
819;0.3
819;0.3
819;0.3
819;0.3
819;0.3
819;0.3
819;0.3
819;0.3
819;0.3
819;0.4
820;0.37
820;0.35
820;0.39
820;0.33
820;0.33
820;0.4
820;0.33
820;0.4
820;0.27
821;0.36
821;0.32
821;0.31
821;0.31
821;0.31
821;0.4
821;0.34
821;0.36
821;0.39
821;0.39
821;0.36
821;0.39
821;0.39
821;0.39
821;0.36
821;0.36
822;0.4
822;0.38
822;0.33
823;0.41
823;0.39
823;0.37
823;0.4
823;0.42
823;0.42
824;0.33
824;0.33
824;0.33
824;0.36
824;0.41
824;0.41
824;0.41
824;0.31
825;0.34
825;0.34
825;0.36
825;0.36
825;0.4
825;0.45
825;0.45
825;0.45
825;0.32
825;0.32
825;0.32
825;0.32
825;0.32
825;0.28
825;0.3
825;0.37
825;0.42
826;0.34
826;0.3
826;0.3
826;0.3
826;0.3
826;0.3
826;0.4
826;0.3
826;0.34
461;0.32
461;0.32
461;0.32
461;0.32
462;0.28
462;0.26
462;0.28
462;0.23
462;0.25
462;0.23
462;0.31
462;0.31
462;0.31
462;0.31
462;0.31
462;0.31
462;0.31
462;0.31
462;0.31
462;0.31
462;0.31
462;0.31
462;0.31
462;0.31
462;0.31
462;0.31
462;0.31
462;0.31
462;0.31
462;0.31
826;0.31
826;0.51
826;0.4
826;0.31
827;0.38
827;0.33
827;0.28
827;0.4
827;0.41
827;0.41
827;0.35
827;0.35
827;0.35
827;0.35
827;0.35
827;0.35
827;0.35
827;0.35
827;0.35
827;0.35
827;0.35
827;0.35
827;0.35
827;0.35
827;0.35
827;0.35
827;0.35
827;0.35
827;0.38
827;0.5
827;0.41
827;0.41
827;0.41
827;0.41
827;0.32
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.41
827;0.34
827;0.32
827;0.32
827;0.41
828;0.36
828;0.31
828;0.31
828;0.32
828;0.33
828;0.31
828;0.31
828;0.31
828;0.44
828;0.39
828;0.32
828;0.4
828;0.36
828;0.47
828;0.28
828;0.28
828;0.28
828;0.28
828;0.28
828;0.28
828;0.28
828;0.28
828;0.28
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.32
828;0.3
828;0.32
828;0.32
828;0.32
828;0.44
828;0.4
828;0.4
828;0.4
828;0.33
828;0.4
829;0.32
829;0.44
829;0.42
829;0.33
829;0.32
829;0.33
829;0.41
829;0.42
829;0.34
829;0.34
829;0.47
829;0.35
829;0.35
829;0.35
829;0.35
829;0.35
829;0.35
829;0.35
829;0.35
829;0.35
829;0.35
829;0.35
829;0.35
829;0.35
829;0.35
829;0.35
829;0.35
829;0.35
829;0.35
829;0.35
829;0.35
829;0.35
829;0.45
829;0.35
829;0.35
829;0.35
830;0.31
830;0.35
830;0.42
830;0.3
830;0.3
830;0.46
830;0.41
830;0.41
830;0.41
830;0.41
830;0.41
